12-Jun-20,2021,15HOPE,HOPE Scholarship,HOPE Scholarship,2687,10310404,2545,9765124,142,0,2545,9765124,0,0,142,545280,0,0,0,0,2687,10310404,2545,9765124,142,0,2545,9765124,0,0,142,545280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outside Scholarship,State Funding Source,,,"$19,530,248.00 ","5,090.00",$0.00 ,0,"$1,090,560.00 ",284,"19,530,248.00","5,090.00",$0.00 ,$0.00 ,284,0,$0.00 ,0
12-Jun-20,1819,15HRTR,HOPE Scholarship,HOPE Scholarship,10,25453,5,1488,5,0,5,1488,0,0,5,11484,0,0,1,0,11,26569,5,1488,6,0,5,1488,0,0,6,11484,0,0,2,0,26,53841,25,98118,1,0,25,98118,0,0,1,496,0,0,25,98118,Outside Scholarship,State Funding Source,,,"$101,094.00 ",35,$0.00 ,0,"$23,464.00 ",12,"101,094.00",35,$0.00 ,$0.00 ,12,0,"$98,118.00 ",28
12-Jun-20,1819,16HERO,Georgia HERO Scholarship,Georgia HERO Scholarship,14,6889,14,14000,0,0,14,14000,0,0,0,0,0,0,14,14000,14,6888.77,14,13000,0,0,14,13000,0,0,0,0,0,0,13,13000,1,1000,1,1000,0,0,1,1000,0,0,0,0,0,0,1,1000,Outside Scholarship,State Funding Source,,,"$28,000.00 ",29,$0.00 ,0,$0.00 ,0,"28,000.00",29,$0.00 ,$0.00 ,0,0,"$28,000.00 ",28
12-Jun-20,1920,16HERO,Georgia HERO Scholarship,Georgia HERO Scholarship,18,8041,18,16861.06,0,0,18,16861.06,0,0,0,0,0,0,18,16861.06,19,9040.29,19,16749.97,0,0,19,16749.97,0,0,0,0,3,3000,14,12749.97,3,1002,3,0,0,0,3,0,0,0,0,0,0,0,0,0,Outside Scholarship,State Funding Source,,,"$33,611.03 ",40,"$3,000.00 ",3,$0.00 ,0,"33,611.03",40,$0.00 ,$0.00 ,0,0,"$29,611.03 ",32
12-Jun-20,1819,16LEPD,GA Public Safety Memorial Grnt,GA Public Safety Memorial Grnt,1,12563,1,12563,0,0,1,12563,0,0,0,0,0,0,1,12563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outside Scholarship,State Funding Source,,,"$12,563.00 ",1,$0.00 ,0,$0.00 ,0,"12,563.00",1,$0.00 ,$0.00 ,0,0,"$12,563.00 ",1
12-Jun-20,1819,16MSEE,Minority Scholarship Eng Educ,Minority Scholarship Eng Educ,14,12250,13,17500,1,0,13,17500,0,0,1,1750,0,0,11,17500,14,12250,13,21000,1,0,13,21000,0,0,1,0,0,0,13,21000,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,Outside Scholarship,State Funding Source,,,"$38,500.00 ",27,$0.00 ,0,"$1,750.00 ",3,"38,500.00",27,$0.00 ,$0.00 ,3,0,"$38,500.00 ",24
12-Jun-20,1920,16MSEE,Minority Scholarship Eng Educ,Minority Scholarship Eng Educ,3,5250,3,5250,0,0,3,5250,0,0,0,0,0,0,3,5250,3,5250,3,5250,0,0,3,5250,0,0,0,0,0,0,3,5250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outside Scholarship,State Funding Source,,,"$10,500.00 ",6,$0.00 ,0,$0.00 ,0,"10,500.00",6,$0.00 ,$0.00 ,0,0,"$10,500.00 ",6
12-Jun-20,1819,17MWRB,Dual Enrollment Books-UGA,Dual Enrollment Books-UGA,29,689.99,29,3417.52,0,0,29,3417.52,0,0,0,0,0,0,0,0,28,611.17,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outside Scholarship,State Funding Source,,,"$3,417.52 ",57,$0.00 ,0,$0.00 ,0,"3,417.52",57,$0.00 ,$0.00 ,0,0,$0.00 ,0
12-Jun-20,1920,17MWRB,Dual Enrollment Books-UGA,Dual Enrollment Books-UGA,1,25,1,50,0,0,1,50,0,0,0,0,0,0,0,0,1,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outside Scholarship,State Funding Source,,,$50.00 ,2,$0.00 ,0,$0.00 ,0,50,2,$0.00 ,$0.00 ,0,0,$0.00 ,0
12-Jun-20,1819,17MWRF,Dual Enrollment Fees,Dual Enrollment Fees,35,875,35,1500,0,0,35,1500,0,0,0,0,0,0,0,0,36,925,36,1650,0,0,36,1650,0,0,0,0,0,0,0,0,1,50,1,50,0,0,1,50,0,0,0,0,0,0,0,0,Outside Scholarship,State Funding Source,,,"$3,200.00 ",72,$0.00 ,0,$0.00 ,0,"3,200.00",72,$0.00 ,$0.00 ,0,0,$0.00 ,0
12-Jun-20,1920,17MWRF,Dual Enrollment Fees,Dual Enrollment Fees,53,1350,53,2150,0,0,53,2150,0,0,0,0,0,0,0,0,56,1475,56,2450,0,0,56,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outside Scholarship,State Funding Source,,,"$4,600.00 ",109,$0.00 ,0,$0.00 ,0,"4,600.00",109,$0.00 ,$0.00 ,0,0,$0.00 ,0
12-Jun-20,1819,17MWRS,Dual Enrollment Books-State,Dual Enrollment Books-State,35,2950,35,5000,0,0,35,5000,0,0,0,0,0,0,0,0,36,3075,36,4850,0,0,36,4850,0,0,0,0,0,0,0,0,1,75,1,75,0,0,1,75,0,0,0,0,0,0,0,0,Outside Scholarship,State Funding Source,,,"$9,925.00 ",72,$0.00 ,0,$0.00 ,0,"9,925.00",72,$0.00 ,$0.00 ,0,0,$0.00 ,0
12-Jun-20,1819,17MWRT,Dual Enrollment Tuition,Dual Enrollment Tuition,35,37824,35,63918,0,0,35,63918,0,0,0,0,0,0,0,0,36,39732,36,61692,0,0,36,61692,0,0,0,0,0,0,0,0,1,954,1,954,0,0,1,954,0,0,0,0,0,0,0,0,Outside Scholarship,State Funding Source,,,"$126,564.00 ",72,$0.00 ,0,$0.00 ,0,"126,564.00",72,$0.00 ,$0.00 ,0,0,$0.00 ,0
12-Jun-20,1920,17MWRT,Dual Enrollment Tuition,Dual Enrollment Tuition,53,64282,53,112257.52,0,0,53,112257.52,0,0,0,0,0,0,0,0,56,68697.68,56,112257.52,0,0,56,112257.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outside Scholarship,State Funding Source,,,"$224,515.04 ",109,$0.00 ,0,$0.00 ,0,"224,515.04",109,$0.00 ,$0.00 ,0,0,$0.00 ,0
12-Jun-20,1819,18RCH,REACH Scholarship,Realizing Educational Achievement Can Happen Scholarship,4,4375,4,5000,0,0,4,5000,0,0,0,0,0,0,4,5000,4,4375,4,5000,0,0,4,5000,0,0,0,0,0,0,4,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outside Scholarship,State Funding Source,,,"$10,000.00 ",8,$0.00 ,0,$0.00 ,0,"10,000.00",8,$0.00 ,$0.00 ,0,0,"$10,000.00 ",8
12-Jun-20,1920,18RCH,REACH Scholarship,Realizing Educational Achievement Can Happen Scholarship,8,10000,8,10000,0,0,8,10000,0,0,0,0,0,0,8,10000,11,13750,11,13750,0,0,11,13750,0,0,0,0,0,0,11,13750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outside Scholarship,State Funding Source,,,"$23,750.00 ",19,$0.00 ,0,$0.00 ,0,"23,750.00",19,$0.00 ,$0.00 ,0,0,"$23,750.00 ",19
12-Jun-20,1819,201062,Harris Scholarship,Harris Scholarship,55,26500,43,21500,12,0,43,21500,0,0,12,5000,0,0,44,21500,56,27000,42,20000,14,0,42,20000,0,0,14,5500,0,0,41,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$41,500.00 ",85,$0.00 ,0,"$10,500.00 ",26,"41,500.00",85,$0.00 ,$0.00 ,26,0,"$41,500.00 ",85
12-Jun-20,1920,201062,Harris Scholarship,Harris Scholarship,51,24250,37,18500,14,0,37,18500,0,0,14,6000,0,0,38,18500,55,26250,43,21500,12,0,43,21500,0,0,12,5000,0,0,41,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$40,000.00 ",80,$0.00 ,0,"$11,000.00 ",26,"40,000.00",80,$0.00 ,$0.00 ,26,0,"$38,500.00 ",79
12-Jun-20,2021,201062,Harris Scholarship,Harris Scholarship,23,23000,23,23000,0,0,23,23000,0,0,0,0,0,0,0,0,23,23000,23,23000,0,0,23,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$46,000.00 ",46,$0.00 ,0,$0.00 ,0,"46,000.00",46,$0.00 ,$0.00 ,0,0,$0.00 ,0
12-Jun-20,1819,201149,Bradley Turner Scholarship,Bradley Turner Scholarship,3,16500,3,16500,0,0,3,16500,0,0,0,0,0,0,3,16500,3,16500,3,16500,0,0,3,16500,0,0,0,0,0,0,3,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$33,000.00 ",6,$0.00 ,0,$0.00 ,0,"33,000.00",6,$0.00 ,$0.00 ,0,0,"$33,000.00 ",6
12-Jun-20,1920,201149,Bradley Turner Scholarship,Bradley Turner Scholarship,4,17050,4,22000,0,0,4,22000,0,0,0,0,0,0,4,22000,4,17050,4,22000,0,0,4,22000,0,0,0,0,0,0,4,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$44,000.00 ",8,$0.00 ,0,$0.00 ,0,"44,000.00",8,$0.00 ,$0.00 ,0,0,"$44,000.00 ",8
12-Jun-20,1819,201171,Alumni Assoc Endowed Sch,Alumni Assoc Endowed Sch,4,7500,4,7500,0,0,4,7500,0,0,0,0,0,0,4,7500,4,7500,4,10000,0,0,4,10000,0,0,0,0,0,0,4,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,N1,"$17,500.00 ",8,$0.00 ,0,$0.00 ,0,"17,500.00",8,$0.00 ,$0.00 ,0,0,"$17,500.00 ",8
12-Jun-20,1920,201171,Alumni Assoc Endowed Sch,Alumni Assoc Endowed Sch,4,5000,2,5000,2,0,2,5000,0,0,2,0,0,0,2,5000,4,5000,2,5000,2,0,2,5000,0,0,2,0,0,0,2,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,N1,"$10,000.00 ",4,$0.00 ,0,$0.00 ,4,"10,000.00",4,$0.00 ,$0.00 ,4,0,"$10,000.00 ",4
12-Jun-20,1819,201177,Coca Cola First Gen Scholar,Coca Cola First Gen Scholar,3,5000,3,5000,0,0,3,5000,0,0,0,0,0,0,2,5000,3,5000,3,7500,0,0,3,7500,0,0,0,0,0,0,3,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,N1,"$12,500.00 ",6,$0.00 ,0,$0.00 ,0,"12,500.00",6,$0.00 ,$0.00 ,0,0,"$12,500.00 ",5
12-Jun-20,1920,201177,Coca Cola First Gen Scholar,Coca Cola First Gen Scholar,2,5000,2,5000,0,0,2,5000,0,0,0,0,0,0,2,5000,1,2500,1,2500,0,0,1,2500,0,0,0,0,0,0,1,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,N1,"$7,500.00 ",3,$0.00 ,0,$0.00 ,0,"7,500.00",3,$0.00 ,$0.00 ,0,0,"$7,500.00 ",3
12-Jun-20,1819,201178,Coca Cola First Gen Scholar 3,Coca Cola First Gen Scholar,52,90570,48,120000,4,0,48,120000,0,0,4,7500,0,0,48,120000,53,93069,48,120000,5,0,48,120000,0,0,5,12500,0,0,48,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,N1,"$240,000.00 ",96,$0.00 ,0,"$20,000.00 ",9,"240,000.00",96,$0.00 ,$0.00 ,9,0,"$240,000.00 ",96
12-Jun-20,1920,201178,Coca Cola First Gen Scholar 3,Coca Cola First Gen Scholar,38,70000,36,90000,2,0,36,90000,0,0,2,5000,0,0,36,90000,37,70000,35,85000,2,0,35,85000,0,0,2,5000,0,0,34,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,N1,"$175,000.00 ",71,$0.00 ,0,"$10,000.00 ",4,"175,000.00",71,$0.00 ,$0.00 ,4,0,"$175,000.00 ",70
12-Jun-20,1920,201179,Coca Cola First Gen Scholar IV,Coca Cola First Generation Scholarship IV,12,30000,12,30000,0,0,12,30000,0,0,0,0,0,0,12,30000,12,30000,12,30000,0,0,12,30000,0,0,0,0,0,0,12,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$60,000.00 ",24,$0.00 ,0,$0.00 ,0,"60,000.00",24,$0.00 ,$0.00 ,0,0,"$60,000.00 ",24
12-Jun-20,1819,201196,Drew Charter Scholarship,Drew Charter Scholarship,2,3500,2,5000,0,0,2,5000,0,0,0,0,0,0,2,5000,2,3500,2,5000,0,0,2,5000,0,0,0,0,0,0,2,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$10,000.00 ",4,$0.00 ,0,$0.00 ,0,"10,000.00",4,$0.00 ,$0.00 ,0,0,"$10,000.00 ",4
12-Jun-20,1920,201196,Drew Charter Scholarship,Drew Charter Scholarship,2,3500,2,5000,0,0,2,5000,0,0,0,0,0,0,2,5000,2,3500,2,5000,0,0,2,5000,0,0,0,0,0,0,2,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$10,000.00 ",4,$0.00 ,0,$0.00 ,0,"10,000.00",4,$0.00 ,$0.00 ,0,0,"$10,000.00 ",4
12-Jun-20,1819,201237,Baldwin Scholarship,Baldwin Scholarship,298,297500,120,120000,178,0,120,120000,0,0,178,176000,0,0,121,120000,299,298500,120,120000,179,0,120,120000,0,0,179,178000,0,0,120,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$240,000.00 ",240,$0.00 ,0,"$354,000.00 ",357,"240,000.00",240,$0.00 ,$0.00 ,357,0,"$240,000.00 ",241
12-Jun-20,1920,201237,Baldwin Scholarship,Baldwin Scholarship,132,131000,100,100000,32,0,100,100000,0,0,32,29000,0,0,101,100000,132,131000,98,97000,34,0,98,97000,0,0,34,33000,0,0,97,97000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$197,000.00 ",198,$0.00 ,0,"$62,000.00 ",66,"197,000.00",198,$0.00 ,$0.00 ,66,0,"$197,000.00 ",198
12-Jun-20,2021,201237,Baldwin Scholarship,Baldwin Scholarship,97,97000,72,72000,25,0,72,72000,0,0,25,25000,0,0,0,0,97,97000,72,72000,25,0,72,72000,0,0,25,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$144,000.00 ",144,$0.00 ,0,"$50,000.00 ",50,"144,000.00",144,$0.00 ,$0.00 ,50,0,$0.00 ,0
12-Jun-20,1819,20BRFW,Bernard Ramsey Honors Scholar,Bernard Ramsey Honors Scholar with Full Waiver,15,65428,13,68496,2,0,13,68496,0,0,2,10760,0,0,13,68496,15,65428,13,68496,2,0,13,68496,0,0,2,10760,0,0,13,68496,1,5080,1,5080,0,0,1,5080,0,0,0,0,0,0,1,5080,UA Scholarship,UGA Funding Source,,,"$142,072.00 ",27,$0.00 ,0,"$21,520.00 ",4,"142,072.00",27,$0.00 ,$0.00 ,4,0,"$142,072.00 ",27
12-Jun-20,1920,20BRFW,Bernard Ramsey Honors Scholar,Bernard Ramsey Honors Scholar with Full Waiver,31,158852,11,56494,20,0,11,56494,0,0,20,108186,0,0,11,56494,31,158852,11,56494,20,0,11,56494,0,0,20,108186,0,0,11,56494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$112,988.00 ",22,$0.00 ,0,"$216,372.00 ",40,"112,988.00",22,$0.00 ,$0.00 ,40,0,"$112,988.00 ",22
12-Jun-20,2021,20BRFW,Bernard Ramsey Honors Scholar,Bernard Ramsey Honors Scholar with Full Waiver,17,99994,17,99994,0,0,17,99994,0,0,0,0,0,0,0,0,17,99994,17,99994,0,0,17,99994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$199,988.00 ",34,$0.00 ,0,$0.00 ,0,"199,988.00",34,$0.00 ,$0.00 ,0,0,$0.00 ,0
12-Jun-20,1819,20BRNW,Bernard Ramsey Honors Scholar,Bernard Ramsey Honors Scholar,28,82192,23,72375,5,0,23,72375,0,0,5,16900,0,0,23,72375,28,82192,23,72375,5,0,23,72375,0,0,5,16900,0,0,23,72375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$144,750.00 ",46,$0.00 ,0,"$33,800.00 ",10,"144,750.00",46,$0.00 ,$0.00 ,10,0,"$144,750.00 ",46
12-Jun-20,1920,20BRNW,Bernard Ramsey Honors Scholar,Bernard Ramsey Honors Scholar,56,179439,23,72068,33,0,23,72068,0,0,33,111771,0,0,23,72068,56,179359,23,72068,33,0,23,72068,0,0,33,111771,0,0,23,72068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$144,136.00 ",46,$0.00 ,0,"$223,542.00 ",66,"144,136.00",46,$0.00 ,$0.00 ,66,0,"$144,136.00 ",46
12-Jun-20,2021,20BRNW,Bernard Ramsey Honors Scholar,Bernard Ramsey Honors Scholar,38,128706,21,71127,17,0,21,71127,0,0,17,57579,0,0,0,0,38,128706,21,71127,17,0,21,71127,0,0,17,57579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$142,254.00 ",42,$0.00 ,0,"$115,158.00 ",34,"142,254.00",42,$0.00 ,$0.00 ,34,0,$0.00 ,0
12-Jun-20,1819,20C2NW,Charter Scholarship,Charter Scholarship,610,449438,582,430500,28,0,582,430500,0,0,28,15188,0,0,578,430500,620,456937,581,416000,39,0,581,416000,0,0,39,17437,0,0,558,416000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$846,500.00 ","1,163.00",$0.00 ,0,"$32,625.00 ",67,"846,500.00","1,163.00",$0.00 ,$0.00 ,67,0,"$846,500.00 ","1,136.00"
12-Jun-20,1920,20C2NW,Charter Scholarship,Charter Scholarship,381,283375,371,277500,10,0,371,277500,0,0,10,3750,0,0,375,277500,376,279875,371,270000,5,0,371,270000,0,0,5,1500,0,0,322,239250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$547,500.00 ",742,$0.00 ,0,"$5,250.00 ",15,"547,500.00",742,$0.00 ,$0.00 ,15,0,"$516,750.00 ",697
12-Jun-20,1819,20C3NW,Charter Scholarship,Charter Scholarship,931,930000,281,281000,650,0,281,281000,0,0,650,649000,0,0,281,281000,936,932500,281,281000,655,0,281,281000,0,0,655,649500,0,0,281,281000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$562,000.00 ",562,$0.00 ,0,"$1,298,500.00 ","1,305.00","562,000.00",562,$0.00 ,$0.00 ,"1,305.00",0,"$562,000.00 ",562
12-Jun-20,1920,20C3NW,Charter Scholarship,Charter Scholarship,996,982000,442,441000,554,0,442,441000,0,0,554,543000,0,0,441,441000,1005,990500,459,457500,546,0,459,457500,0,0,546,538000,0,0,440,439000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$898,500.00 ",901,$0.00 ,0,"$1,081,000.00 ","1,100.00","898,500.00",901,$0.00 ,$0.00 ,"1,100.00",0,"$880,000.00 ",881
12-Jun-20,2021,20C3NW,Charter Scholarship,Charter Scholarship,776,776000,674,674000,102,0,674,674000,0,0,102,102000,0,0,0,0,776,776000,674,674000,102,0,674,674000,0,0,102,102000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$1,348,000.00 ","1,348.00",$0.00 ,0,"$204,000.00 ",204,"1,348,000.00","1,348.00",$0.00 ,$0.00 ,204,0,$0.00 ,0
12-Jun-20,1819,20CHNW,Charter Scholarship,Charter Scholarship,3,1500,3,1500,0,0,3,1500,0,0,0,0,0,0,3,1500,1,500,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$1,500.00 ",4,$0.00 ,0,$0.00 ,0,"1,500.00",4,$0.00 ,$0.00 ,0,0,"$1,500.00 ",3
12-Jun-20,1819,20CHPB,Chick-Fil-A Peach Bowl Sch,Chick-Fil-A Peach Bowl Scholarship,2,0,1,2000,1,0,1,2000,0,0,1,0,0,0,1,2000,2,0,1,2000,1,0,1,2000,0,0,1,0,0,0,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$4,000.00 ",2,$0.00 ,0,$0.00 ,2,"4,000.00",2,$0.00 ,$0.00 ,2,0,"$4,000.00 ",2
12-Jun-20,1920,20CHPB,Chick-Fil-A Peach Bowl Sch,Chick-Fil-A Peach Bowl Scholarship,2,4000,2,4000,0,0,2,4000,0,0,0,0,0,0,2,4000,2,4000,2,2000,0,0,2,2000,0,0,0,0,0,0,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UA Scholarship,UGA Funding Source,,,"$6,000.00 ",4,$0.00 ,0,$0.00 ,0,"6,000.00",4,$0.00 ,$0.00 ,0,0,"$6,000.00 ",3
